"d","tot.tests","sens","Ds","rho","Da","Ts","Ta","sim","median","lower","upper","objective"
0,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,40,0,0,0,"days.above.thresh"
0,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,40,14,9,20,"tot.hosp"
0,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,40,8,4,12,"death"
0,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,40,230,188,275.05,"sympiso"
0,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,40,64,47,84,"asympiso"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,360,257,487,"tot.cases"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,4,2,6,"peak.hosp"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,0,0,0,"days.above.thresh"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,13,8,19,"tot.hosp"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,7,4,12,"death"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,215,175.95,256,"sympiso"
0.05,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,41,59,44,78,"asympiso"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,322.5,233,440,"tot.cases"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,4,2,6,"peak.hosp"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,0,0,0,"days.above.thresh"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,12,8,18,"tot.hosp"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,7,4,11,"death"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,201,166,240,"sympiso"
0.1,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,42,55,40,73,"asympiso"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,287,210,388,"tot.cases"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,4,2,6,"peak.hosp"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,0,0,0,"days.above.thresh"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,12,8,17,"tot.hosp"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,7,3,11,"death"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,188,156,223,"sympiso"
0.15,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,43,51,38,67,"asympiso"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,257,185,345,"tot.cases"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,4,2,6,"peak.hosp"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,0,0,0,"days.above.thresh"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,11,7,17,"tot.hosp"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,7,3,11,"death"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,175,145,208,"sympiso"
0.2,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,44,47,35,63,"asympiso"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,230,168,308,"tot.cases"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,4,2,6,"peak.hosp"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,0,0,0,"days.above.thresh"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,11,7,16,"tot.hosp"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,6,3,10,"death"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,165,138,195,"sympiso"
0.25,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,45,44,32,58,"asympiso"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,205,149,274.05,"tot.cases"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,4,2,6,"peak.hosp"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,0,0,0,"days.above.thresh"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,10,7,15,"tot.hosp"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,6,3,10,"death"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,154,130,181,"sympiso"
0.3,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,46,41,30,54,"asympiso"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,182,135,240,"tot.cases"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,3,2,5,"peak.hosp"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,0,0,0,"days.above.thresh"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,10,6,14,"tot.hosp"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,6,3,10,"death"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,145.5,124,171,"sympiso"
0.35,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,47,38,27,50,"asympiso"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,161,118.95,212,"tot.cases"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,3,2,5,"peak.hosp"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,0,0,0,"days.above.thresh"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,9,6,14,"tot.hosp"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,6,3,9,"death"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,137,117,159,"sympiso"
0.4,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,48,35,25,47,"asympiso"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,143,107.95,188,"tot.cases"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,3,2,5,"peak.hosp"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,0,0,0,"days.above.thresh"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,9,6,13,"tot.hosp"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,5,3,9,"death"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,129,111,150,"sympiso"
0.45,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,49,33,24,44,"asympiso"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,126,96,166,"tot.cases"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,3,2,5,"peak.hosp"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,0,0,0,"days.above.thresh"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,8,5,13,"tot.hosp"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,5,2,9,"death"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,122,105,141,"sympiso"
0.5,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,50,31,22,41,"asympiso"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,112,84,146,"tot.cases"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,3,2,5,"peak.hosp"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,0,0,0,"days.above.thresh"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,8,5,12,"tot.hosp"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,5,2,8,"death"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,116,100,133,"sympiso"
0.55,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,51,29,21,39,"asympiso"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,99,75,129,"tot.cases"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,3,2,5,"peak.hosp"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,0,0,0,"days.above.thresh"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,8,5,12,"tot.hosp"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,5,2,8,"death"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,110,96,126,"sympiso"
0.6,500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,52,27,19,36,"asympiso"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,294,210,404,"tot.cases"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,4,2,6,"peak.hosp"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,0,0,0,"days.above.thresh"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,12,8,18,"tot.hosp"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,7,3,11,"death"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,173,141,208,"sympiso"
0,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,53,95,73,121,"asympiso"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,264,189,360.05,"tot.cases"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,4,2,6,"peak.hosp"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,0,0,0,"days.above.thresh"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,12,7,17,"tot.hosp"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,7,3,11,"death"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,162,134,195,"sympiso"
0.05,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,54,87,67,113,"asympiso"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,239,171,331,"tot.cases"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,4,2,6,"peak.hosp"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,0,0,0,"days.above.thresh"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,11,7,16,"tot.hosp"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,6,3,11,"death"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,153,127,185,"sympiso"
0.1,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,55,82,63.95,105,"asympiso"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,218,157,295,"tot.cases"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,4,2,6,"peak.hosp"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,0,0,0,"days.above.thresh"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,11,7,16,"tot.hosp"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,6,3,10,"death"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,146,121,174,"sympiso"
0.15,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,56,77,59,98,"asympiso"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,195,142,263,"tot.cases"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,4,2,6,"peak.hosp"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,0,0,0,"days.above.thresh"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,10,6,15,"tot.hosp"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,6,3,10,"death"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,138,115,163,"sympiso"
0.2,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,57,72,56,91,"asympiso"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,176,129,236,"tot.cases"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,3,2,6,"peak.hosp"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,0,0,0,"days.above.thresh"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,10,6,14,"tot.hosp"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,6,3,10,"death"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,131,110,155,"sympiso"
0.25,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,58,67,52,86,"asympiso"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,160,117,213,"tot.cases"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,3,2,5,"peak.hosp"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,0,0,0,"days.above.thresh"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,9,6,14,"tot.hosp"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,6,3,9,"death"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,125,105,147,"sympiso"
0.3,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,59,64,49,80,"asympiso"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,143,106,188,"tot.cases"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,3,2,5,"peak.hosp"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,0,0,0,"days.above.thresh"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,9,6,13,"tot.hosp"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,5,2,9,"death"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,118,101,138,"sympiso"
0.35,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,60,60,46,75,"asympiso"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,129,96,170,"tot.cases"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,3,2,5,"peak.hosp"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,0,0,0,"days.above.thresh"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,9,5,13,"tot.hosp"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,5,2,9,"death"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,113,96,131,"sympiso"
0.4,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,61,56,43,70,"asympiso"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,117,86,153,"tot.cases"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,3,2,5,"peak.hosp"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,0,0,0,"days.above.thresh"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,8,5,12,"tot.hosp"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,5,2,8,"death"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,109,93,126,"sympiso"
0.45,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,62,53,41,66,"asympiso"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,105,79,138,"tot.cases"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,3,2,5,"peak.hosp"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,0,0,0,"days.above.thresh"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,8,5,12,"tot.hosp"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,5,2,8,"death"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,103,89.95,119,"sympiso"
0.5,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,63,50,39,63,"asympiso"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,94,71,122,"tot.cases"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,3,2,5,"peak.hosp"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,0,0,0,"days.above.thresh"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,8,5,11,"tot.hosp"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,5,2,8,"death"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,99,86,114,"sympiso"
0.55,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,64,47,36,59,"asympiso"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,84,64,109,"tot.cases"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,3,2,5,"peak.hosp"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,0,0,0,"days.above.thresh"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,7,5,11,"tot.hosp"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,5,2,8,"death"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,95,83,109,"sympiso"
0.6,1000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,65,45,34,56,"asympiso"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,222,159,308,"tot.cases"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,4,2,6,"peak.hosp"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,0,0,0,"days.above.thresh"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,11,7,16,"tot.hosp"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,6,3,10,"death"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,134,110,163,"sympiso"
0,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,66,107,84,135.05,"asympiso"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,203,146,276,"tot.cases"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,4,2,6,"peak.hosp"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,0,0,0,"days.above.thresh"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,10,6,15,"tot.hosp"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,6,3,10,"death"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,128,106,154,"sympiso"
0.05,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,67,100,79,127,"asympiso"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,185,134,250,"tot.cases"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,4,2,6,"peak.hosp"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,0,0,0,"days.above.thresh"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,10,6,14,"tot.hosp"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,6,3,10,"death"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,122,102,146,"sympiso"
0.1,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,68,95,75,119,"asympiso"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,169,123,231,"tot.cases"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,3,2,6,"peak.hosp"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,0,0,0,"days.above.thresh"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,10,6,14,"tot.hosp"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,6,3,10,"death"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,117,97,140,"sympiso"
0.15,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,69,90,70,112,"asympiso"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,154,113,208.05,"tot.cases"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,3,2,5,"peak.hosp"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,0,0,0,"days.above.thresh"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,9,6,14,"tot.hosp"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,6,3,9,"death"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,112,95,134,"sympiso"
0.2,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,70,85,67,105,"asympiso"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,142,103,192,"tot.cases"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,3,2,5,"peak.hosp"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,0,0,0,"days.above.thresh"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,9,6,13,"tot.hosp"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,5,2,9,"death"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,108,91,128,"sympiso"
0.25,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,71,81,64,99,"asympiso"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,130,95,174,"tot.cases"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,3,2,5,"peak.hosp"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,0,0,0,"days.above.thresh"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,9,5,13,"tot.hosp"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,5,2,9,"death"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,104,88,122,"sympiso"
0.3,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,72,76.5,60,94,"asympiso"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,119,89,156,"tot.cases"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,3,2,5,"peak.hosp"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,0,0,0,"days.above.thresh"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,8,5,12,"tot.hosp"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,5,2,9,"death"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,100,86,116,"sympiso"
0.35,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,73,73,58,89,"asympiso"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,108,81,142,"tot.cases"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,3,2,5,"peak.hosp"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,0,0,0,"days.above.thresh"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,8,5,12,"tot.hosp"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,5,2,8,"death"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,96,82,112,"sympiso"
0.4,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,74,69,55,84,"asympiso"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,98,74.95,128,"tot.cases"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,3,2,5,"peak.hosp"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,0,0,0,"days.above.thresh"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,8,5,11,"tot.hosp"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,5,2,8,"death"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,93,79,108,"sympiso"
0.45,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,75,66,53,80,"asympiso"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,90,67,116,"tot.cases"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,3,2,5,"peak.hosp"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,0,0,0,"days.above.thresh"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,8,5,11,"tot.hosp"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,5,2,8,"death"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,90,77,104,"sympiso"
0.5,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,76,62.5,50,76.0500000000002,"asympiso"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,82,62,106,"tot.cases"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,3,2,5,"peak.hosp"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,0,0,0,"days.above.thresh"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,7,5,11,"tot.hosp"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,5,2,8,"death"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,87,75,99,"sympiso"
0.55,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,77,60,48,73,"asympiso"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,74.5,57,96,"tot.cases"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,3,2,5,"peak.hosp"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,0,0,0,"days.above.thresh"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,7,5,11,"tot.hosp"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,5,2,8,"death"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,85,73,97,"sympiso"
0.6,1500,1,0.0416666666666667,0.5,0.0416666666666667,24,24,78,57,45,69,"asympiso"
0,2000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,79,175,126,240,"tot.cases"
0,2000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,79,3,2,6,"peak.hosp"
0,2000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,79,0,0,0,"days.above.thresh"
0,2000,1,0.0416666666666667,0.5,0.0416666666666667,24,24,79,10,6,14,"tot.hosp"
